"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"216566_at",-10.762388372093,229.919522093023,-0.298667518242575,0.76592149248195,0.900940400189785,-4.60318462915906
"216843_x_at",29.3152790697673,1246.3528255814,0.298644029695194,0.765939354695223,0.900940400189785,-4.60318475350547
"218292_s_at",49.4221627906975,1870.26426744186,0.298637668002574,0.765944192560266,0.900940400189785,-4.60318478718206
"219425_at",-6.23627441860467,195.639153488372,-0.298634322615576,0.765946736624477,0.900940400189785,-4.6031848048911
"215702_s_at",11.2236651162791,263.153353488372,0.298578258465359,0.765989372073511,0.900940400189785,-4.60318510164108
"221913_at",-5.40737906976744,187.148152325581,-0.298460378000234,0.766079019708292,0.900940400189785,-4.60318572540652
"203210_s_at",-4.86233488372088,157.676569767442,-0.298444603353767,0.766091016507377,0.900940400189785,-4.60318580885958
"210735_s_at",-31.9620930232561,1299.84881395349,-0.298432059090921,0.766100556603511,0.900940400189785,-4.60318587521973
"219329_s_at",-48.7805116279071,1163.89872093023,-0.298134735240165,0.766326686322713,0.901110559867255,-4.60318744727307
"208375_at",-8.70850000000002,148.403631395349,-0.298072404458742,0.766374094581496,0.901110559867255,-4.60318777663947
"216238_s_at",-20.9284883720929,599.121523255814,-0.298031059678249,0.766405541558719,0.901110559867255,-4.60318799507444
"211858_x_at",-87.9058139534882,2532.19020930233,-0.298022734918635,0.76641187344587,0.901110559867255,-4.6031880390526
"217822_at",19.4337906976745,955.058686046512,0.297763119142455,0.766609347510185,0.901110559867255,-4.60318940994092
"206902_s_at",-4.58081162790698,74.5147151162791,-0.297747083292508,0.766621545520244,0.901110559867255,-4.60318949457843
"202648_at",-19.3705511627906,335.833168604651,-0.297715861641207,0.766645295101705,0.901110559867255,-4.60318965935383
"205974_at",18.4658604651164,574.255372093023,0.297709935894345,0.766649802704234,0.901110559867255,-4.60318969062561
"200678_x_at",-28.9283488372093,1163.18484883721,-0.297525416118806,0.76679016739631,0.901110559867255,-4.60319066407661
"208972_s_at",53.5395581395353,1432.0955,0.297507627442281,0.766803699702323,0.901110559867255,-4.60319075789065
"214955_at",-22.9518372093023,722.401244186046,-0.297460214458267,0.766839768338296,0.901110559867255,-4.60319100791024
"212710_at",49.4133023255815,1913.25688372093,0.297392820874044,0.76689103776705,0.901110559867255,-4.60319136322386
"37566_at",6.72864651162786,143.105351162791,0.297352794194677,0.766921488412175,0.901110559867255,-4.60319157421525
"219744_at",-17.8511418604651,414.70536627907,-0.297339634470084,0.766931499867348,0.901110559867255,-4.60319164357751
"210665_at",12.620558139535,314.6158,0.297300074721641,0.766961595769639,0.901110559867255,-4.60319185207062
"211220_s_at",-10.9670023255813,323.442080232558,-0.297200252006769,0.767037539568563,0.901110559867255,-4.60319237804688
"219178_at",15.6779767441858,723.153453488372,0.297093986049184,0.767118387803566,0.901110559867255,-4.60319293777996
"217719_at",-77.9718604651157,3069.69244186047,-0.297021678450095,0.767173401644651,0.901110559867255,-4.60319331853071
"217565_at",25.3904883720929,680.902593023256,0.297015779294204,0.767177889956235,0.901110559867255,-4.60319334958987
"207313_x_at",12.899488372093,509.721744186047,0.296982026004551,0.767203570949485,0.901110559867255,-4.60319352728975
"210458_s_at",-2.76190000000003,57.6125523255814,-0.296953908077829,0.767224964508421,0.901110559867255,-4.60319367530596
"205105_at",25.5802558139537,1058.59770930233,0.296948046582748,0.767229424256863,0.901110559867255,-4.60319370615982
"206657_s_at",11.1435581395348,335.053593023256,0.296945052659626,0.767231702201576,0.901110559867255,-4.60319372191907
"205622_at",-12.5480837209302,259.215076744186,-0.296921345263856,0.767249740190866,0.901110559867255,-4.60319384670314
"205458_at",14.6778186046512,264.975130232558,0.296912811049478,0.767256233557484,0.901110559867255,-4.60319389162063
"203118_at",19.7109302325581,622.070279069767,0.296806995311824,0.767336746201764,0.901148068164145,-4.60319444844574
"212584_at",-46.6552093023258,1711.96444186047,-0.296764537106297,0.767369052345494,0.901148068164145,-4.60319467181436
"213672_at",10.1138,226.689637209302,0.296685016133085,0.767429560389872,0.901166925922791,-4.60319509008108
"31835_at",8.12034883720935,276.871825581395,0.296597087702579,0.767496467404867,0.901166925922791,-4.60319555243963
"202263_at",-36.4761162790699,1135.50803488372,-0.296552762880477,0.767530195976056,0.901166925922791,-4.60319578546337
"215983_s_at",18.9921930232556,651.470887209302,0.296530839936352,0.767546878207093,0.901166925922791,-4.60319590070349
"215767_at",-28.4932325581393,912.957058139535,-0.296263731509077,0.767750142760381,0.901307458383144,-4.60319730410388
"213681_at",13.0283930232558,357.30305,0.296201394089635,0.767797582719435,0.901307458383144,-4.60319763144637
"211054_at",1.40876209302326,14.4540526744186,0.296200143174796,0.767798534698425,0.901307458383144,-4.60319763801441
"219203_at",-4.42663255813957,148.013386046512,-0.296160944457634,0.767828366130558,0.901307458383144,-4.60319784381634
"220745_at",27.7102325581395,592.30488372093,0.295980521533122,0.767965678050618,0.901421154867358,-4.60319879072684
"215474_at",1.32050395348836,21.7973954651163,0.295768229163278,0.768127253888499,0.901563318324857,-4.60319990416128
"211652_s_at",51.7218604651171,3052.10558139535,0.295670785390462,0.768201421830859,0.901572814601593,-4.60320041496952
"212816_s_at",-27.4569093023256,641.34573372093,-0.295527548674559,0.768310448341382,0.901572814601593,-4.60320116552383
"211135_x_at",7.24383720930234,284.715337209302,0.29552401008758,0.76831314184246,0.901572814601593,-4.60320118406127
"209712_at",-34.2791162790702,1444.01620930233,-0.295492543904189,0.768337093392178,0.901572814601593,-4.60320134889226
"217408_at",11.1732093023255,357.349534883721,0.29549181889774,0.768337645258011,0.901572814601593,-4.60320135268989
"214745_at",-22.4519999999999,894.662953488372,-0.295364821749737,0.768434315740615,0.901612295274472,-4.60320201776649
"201621_at",-4.43020232558143,158.219756976744,-0.295322137618012,0.768466807809903,0.901612295274472,-4.60320224123684
"216094_at",13.6619837209302,326.259029069767,0.295288154058161,0.768492677114753,0.901612295274472,-4.60320241913284
"222272_x_at",-2.72211162790695,83.651523255814,-0.295179047012593,0.768575734443054,0.901627244643594,-4.60320299014495
"218086_at",10.705165116279,290.554001162791,0.295007670871172,0.768706199344635,0.901627244643594,-4.60320388661827
